clmn1,clmn2,clmn3,clmn4,clmn5,clmn6,clmn7,clmn8,clmn9,clmn10,clmn11,clmn12,clmn13,clmn14,clmn15,clmn16,clmn17,clmn18,clmn19,clmn20,clmn21,clmn22,clmn23,clmn24,lbl,Out_num
6,8,1.461419308,2150.0,3,1,1850.0,2200.0,300.0,3.0,700.0,0.05,0,0,1,0,0,0,0,1,0,0,1,0,False,0.0038093029749999
9,7,2.834211508,3150.0,4,3,3000.0,3550.0,300.0,2.0,500.0,0.01,0,0,1,0,0,0,0,1,0,0,0,1,False,0.0014111942
11,7,3.134787319,1850.0,2,2,2500.0,3300.0,300.0,4.0,900.0,0.045,0,0,0,1,1,0,0,0,0,0,0,1,False,0.0423768904
3,4,1.120144472,1400.0,1,2,3000.0,3450.0,200.0,2.0,300.0,0.01,0,0,1,0,0,1,0,0,0,0,0,1,True,4.7031725e-06
3,13,1.858620794,3500.0,3,2,1600.0,3500.0,400.0,4.0,1000.0,0.035,0,0,1,0,1,0,0,0,0,0,0,1,False,0.008267388
10,9,3.792620238,3600.0,1,1,3100.0,3150.0,200.0,3.0,500.0,0.045,0,0,1,0,0,0,1,0,0,1,0,0,False,0.00590927285
5,11,2.989882908,3300.0,2,2,2850.0,3650.0,300.0,4.0,700.0,0.05,0,0,1,0,0,1,0,0,0,1,0,0,False,0.0109505102
0,12,5.324793671,3550.0,3,3,3350.0,2950.0,200.0,4.0,700.0,0.03,0,0,1,0,0,0,1,0,0,1,0,0,False,0.01485484325
10,0,1.173657869,1250.0,5,3,1600.0,3500.0,200.0,4.0,700.0,0.03,0,0,0,1,0,0,0,1,0,0,0,1,False,0.006139057925
7,2,1.470110343,2350.0,3,3,2700.0,1300.0,300.0,2.0,500.0,0.045,0,0,1,0,1,0,0,0,0,0,0,1,True,0.00074155575
11,9,1.385053053,2800.0,4,6,2500.0,3150.0,200.0,2.0,300.0,0.045,0,0,1,0,1,0,0,0,0,0,1,0,True,1.5902575e-05
0,12,4.174850076,3450.0,1,1,2900.0,1600.0,200.0,5.0,700.0,0.05,0,0,1,0,0,0,0,1,0,0,1,0,False,0.02049658665
2,8,3.419552051,2150.0,3,3,3150.0,1850.0,300.0,2.0,500.0,0.03,0,0,1,0,0,1,0,0,1,0,0,0,False,0.002261033775
3,10,5.197104608,2200.0,2,1,3050.0,3200.0,200.0,4.0,800.0,0.035,0,0,0,1,1,0,0,0,0,1,0,0,False,0.0379337584
9,12,0.306245806,2050.0,5,8,3750.0,2200.0,200.0,1.0,200.0,0.035,0,0,0,1,1,0,0,0,0,0,0,1,True,2.036872e-06
1,7,1.601198376,2350.0,1,2,2300.0,2550.0,300.0,3.0,700.0,0.04,0,0,0,1,0,0,0,1,0,1,0,0,False,0.012317216625
12,4,3.955770855,2800.0,1,1,2850.0,1300.0,400.0,3.0,900.0,0.025,0,0,0,1,0,0,0,1,0,0,1,0,False,0.0243043376999999
9,6,1.5713667,1950.0,2,3,2150.0,2800.0,300.0,4.0,1000.0,0.02,0,0,0,1,0,0,1,0,0,0,0,1,False,0.01278486825
10,1,8.405278416,2500.0,1,1,3100.0,2150.0,300.0,5.0,1100.0,0.005,0,0,0,1,1,0,0,0,0,1,0,0,False,0.0652040061875
9,5,1.406578383,3350.0,2,3,1450.0,1400.0,300.0,3.0,600.0,0.025,0,0,1,0,0,1,0,0,0,1,0,0,True,0.0007865993999999
2,5,1.051186442,2900.0,2,6,1650.0,1900.0,300.0,2.0,400.0,0.02,0,0,1,0,0,0,1,0,0,1,0,0,True,4.3094425e-05
0,12,6.618428274,2800.0,3,1,2200.0,1900.0,200.0,5.0,700.0,0.02,0,0,0,1,1,0,0,0,0,0,1,0,False,0.030653896625
1,3,3.628940909,2850.0,3,1,1300.0,1350.0,300.0,4.0,700.0,0.03,0,0,1,0,0,0,1,0,0,1,0,0,False,0.007041864375
10,7,1.330377293,3100.0,2,3,2800.0,1350.0,300.0,3.0,700.0,0.02,0,0,0,1,0,0,0,1,1,0,0,0,False,0.00564319415
0,4,2.184399271,3000.0,2,1,2050.0,3450.0,200.0,3.0,400.0,0.045,0,0,0,1,0,0,1,0,0,1,0,0,False,0.00434887375
0,13,3.24640201,2500.0,2,1,1250.0,2900.0,200.0,4.0,500.0,0.035,0,0,1,0,0,0,1,0,0,1,0,0,False,0.0024247284
1,8,2.212572035,3400.0,4,1,2000.0,2450.0,400.0,4.0,800.0,0.05,0,0,0,1,0,0,0,1,0,1,0,0,False,0.02904101035
0,1,0.240220756,1350.0,10,3,2150.0,1800.0,100.0,1.0,100.0,0.02,0,0,1,0,0,1,0,0,1,0,0,0,True,2.2561467500000003e-16
9,10,0.686229101,2450.0,7,1,2750.0,3250.0,200.0,1.0,200.0,0.05,0,0,0,1,0,1,0,0,0,1,0,0,True,8.31314e-06
4,3,2.621216069,1550.0,2,1,3500.0,2300.0,400.0,3.0,900.0,0.04,0,0,1,0,0,0,0,1,0,1,0,0,False,0.01240754655
0,10,5.374747183,2350.0,1,1,1500.0,3350.0,400.0,5.0,1200.0,0.005,0,0,0,1,0,1,0,0,0,0,0,1,False,0.0647910852625
1,0,6.868086275,1600.0,2,2,1600.0,3500.0,300.0,5.0,800.0,0.04,0,0,0,1,0,1,0,0,0,0,1,0,False,0.068545387575
3,12,0.841959372,2350.0,5,3,1950.0,1750.0,200.0,3.0,600.0,0.045,0,0,1,0,0,0,0,1,0,0,0,1,True,0.00096619705
4,6,0.055050384,1800.0,4,3,2950.0,1700.0,200.0,1.0,200.0,0.045,0,0,1,0,1,0,0,0,0,0,0,1,True,1.1000405e-09
4,7,0.562289857,2850.0,2,1,1700.0,2500.0,300.0,2.0,500.0,0.035,0,0,0,1,0,0,1,0,0,1,0,0,False,0.0017416956
0,12,3.910974342,1500.0,2,5,1700.0,2700.0,200.0,3.0,500.0,0.03,0,0,0,1,0,1,0,0,0,1,0,0,False,0.010454563275
9,12,1.434499019,2850.0,8,10,3050.0,3600.0,200.0,1.0,200.0,0.045,0,0,1,0,0,0,0,1,0,0,0,1,True,1.416688e-07
13,5,2.910730468,1500.0,1,3,1250.0,2950.0,400.0,3.0,800.0,0.005,0,0,1,0,1,0,0,0,0,1,0,0,False,0.009559167375
8,0,10.49489527,1450.0,1,1,2300.0,2200.0,300.0,4.0,800.0,0.035,0,0,1,0,0,0,0,1,0,0,1,0,False,0.053065052
11,1,2.911767187,3500.0,1,2,1450.0,2200.0,200.0,5.0,700.0,0.005,0,0,1,0,0,1,0,0,0,0,1,0,False,0.0066999669375
11,2,5.568456781,2550.0,1,7,1650.0,2250.0,300.0,4.0,800.0,0.03,0,0,1,0,0,1,0,0,0,0,0,1,False,0.02008773455
11,12,1.522603223,1250.0,2,3,3350.0,2000.0,200.0,3.0,600.0,0.01,0,0,0,1,0,1,0,0,0,0,1,0,False,0.00498758195
11,10,5.337494525,1800.0,9,4,2900.0,2850.0,200.0,1.0,200.0,0.015,0,0,0,1,1,0,0,0,0,1,0,0,False,0.001373611
6,1,2.4196528,3450.0,2,5,1850.0,2500.0,200.0,3.0,500.0,0.02,0,0,0,1,0,0,0,1,0,0,0,1,False,0.0042925454
5,13,2.337441115,2500.0,6,2,2900.0,1600.0,300.0,2.0,400.0,0.045,0,0,0,1,0,0,1,0,0,1,0,0,False,0.00484927365
10,6,6.876869379,1800.0,1,1,3450.0,3300.0,300.0,4.0,1000.0,0.05,0,0,0,1,0,1,0,0,0,0,0,1,False,0.1022116853749999
0,9,5.844645876,2050.0,4,3,2750.0,1500.0,200.0,3.0,500.0,0.01,0,0,0,1,0,0,1,0,1,0,0,0,False,0.0206467758249999
9,11,0.493801493,2850.0,7,2,2900.0,2550.0,200.0,2.0,300.0,0.03,0,0,0,1,1,0,0,0,1,0,0,0,True,8.80217e-05
4,10,4.233174756,1750.0,1,2,3700.0,3250.0,300.0,3.0,700.0,0.04,0,0,1,0,1,0,0,0,1,0,0,0,False,0.015261325275
2,13,1.329513674,1750.0,4,1,3300.0,2800.0,300.0,2.0,500.0,0.025,0,0,0,1,0,0,0,1,0,1,0,0,False,0.0023356032
8,1,2.054086961,2700.0,1,4,2400.0,2600.0,300.0,3.0,600.0,0.02,0,0,1,0,0,1,0,0,1,0,0,0,False,0.001287985875
0,5,0.512805246,2750.0,1,7,1450.0,3350.0,300.0,2.0,400.0,0.015,0,0,0,1,1,0,0,0,0,0,0,1,True,0.0003835075
4,3,0.929904954,2950.0,3,5,1400.0,3350.0,300.0,2.0,500.0,0.05,0,0,0,1,1,0,0,0,1,0,0,0,False,0.0042371464999999
3,9,1.566989071,2050.0,6,1,3150.0,2800.0,200.0,2.0,400.0,0.03,0,0,1,0,0,0,0,1,0,0,1,0,True,0.000109568875
3,0,0.304875622,1750.0,4,8,1850.0,3000.0,100.0,1.0,100.0,0.025,0,0,1,0,0,1,0,0,0,1,0,0,True,2.4612509999999996e-16
6,8,10.52601601,3100.0,4,1,2700.0,3150.0,300.0,3.0,500.0,0.035,0,0,1,0,0,1,0,0,0,0,1,0,False,0.048533944
12,0,5.738542333,2100.0,1,1,1850.0,3650.0,300.0,5.0,900.0,0.015,0,0,1,0,0,1,0,0,0,0,0,1,False,0.0191036325
3,13,2.068615228,3350.0,4,5,3650.0,1450.0,300.0,3.0,600.0,0.02,0,0,1,0,0,1,0,0,1,0,0,0,False,0.0012987513
12,4,1.733109008,2900.0,2,3,3500.0,2600.0,300.0,2.0,500.0,0.04,0,0,1,0,0,0,1,0,0,0,1,0,True,0.0007973091
0,12,4.425933926,3700.0,1,3,2100.0,2800.0,200.0,5.0,700.0,0.005,0,0,0,1,0,0,1,0,0,1,0,0,False,0.0310174297625
11,8,2.271724609,3500.0,1,4,3150.0,2850.0,300.0,3.0,700.0,0.02,0,0,0,1,0,0,0,1,0,0,1,0,False,0.008734940775
6,8,3.605167472,2600.0,6,7,3700.0,2200.0,300.0,2.0,500.0,0.02,0,0,0,1,0,0,0,1,0,0,0,1,False,0.007768179375
13,6,4.156555108,1250.0,2,4,3400.0,3200.0,400.0,3.0,900.0,0.02,0,0,0,1,0,1,0,0,0,1,0,0,False,0.023381153125
11,0,6.126434077,3650.0,1,2,1800.0,2550.0,200.0,4.0,600.0,0.035,0,0,1,0,1,0,0,0,0,1,0,0,False,0.0187628488
1,3,2.714480197,1800.0,2,3,3400.0,3150.0,300.0,4.0,700.0,0.015,0,0,1,0,1,0,0,0,1,0,0,0,False,0.003203632
11,0,2.944407979,1800.0,2,5,3300.0,3400.0,200.0,5.0,900.0,0.005,0,0,0,1,1,0,0,0,0,0,1,0,False,0.028533905125
2,12,0.868399888,2850.0,1,2,2650.0,1850.0,300.0,3.0,700.0,0.005,0,0,0,1,0,0,0,1,1,0,0,0,False,0.00742485105
5,8,0.584075531,1750.0,5,2,3050.0,3550.0,300.0,2.0,400.0,0.025,0,0,0,1,0,1,0,0,0,0,0,1,True,0.0004948917
6,9,4.394488283,3150.0,1,1,2050.0,3000.0,300.0,4.0,800.0,0.015,0,0,0,1,0,0,0,1,0,1,0,0,False,0.01965878925
4,0,1.645039268,1850.0,4,2,3550.0,1950.0,200.0,3.0,400.0,0.03,0,0,0,1,0,0,1,0,0,0,1,0,False,0.0014268592
5,10,1.985160157,3350.0,2,6,2950.0,2350.0,300.0,4.0,900.0,0.015,0,0,1,0,1,0,0,0,0,0,1,0,False,0.0042409005
6,2,3.145346595,1800.0,3,5,3200.0,3300.0,300.0,3.0,500.0,0.035,0,0,1,0,0,0,1,0,0,0,1,0,False,0.002241054
11,7,1.375423856,3550.0,4,2,2550.0,2050.0,300.0,4.0,900.0,0.005,0,0,1,0,0,0,1,0,0,0,1,0,False,0.005387950175
5,0,6.982586817,3600.0,1,5,1600.0,3700.0,200.0,4.0,500.0,0.035,0,0,1,0,0,1,0,0,0,0,1,0,False,0.0186939188
1,5,3.011158265,2700.0,6,1,1500.0,3200.0,200.0,4.0,600.0,0.03,0,0,0,1,0,1,0,0,0,1,0,0,False,0.010323111825
0,5,2.901311014,2700.0,5,1,1900.0,2050.0,300.0,4.0,600.0,0.005,0,0,1,0,0,1,0,0,0,0,0,1,False,0.0041175352875
4,5,0.810847585,2050.0,4,6,1800.0,1950.0,200.0,2.0,300.0,0.03,0,0,0,1,0,0,0,1,1,0,0,0,True,0.0001346114249999
12,0,3.008232371,2800.0,1,6,2250.0,3700.0,200.0,4.0,700.0,0.035,0,0,1,0,0,0,0,1,0,0,1,0,False,0.0061135124
10,9,4.624600487,2900.0,2,5,1300.0,3650.0,200.0,3.0,500.0,0.05,0,0,1,0,0,1,0,0,0,0,1,0,False,0.0112119858
9,11,1.176707772,2500.0,5,1,3400.0,3200.0,200.0,2.0,300.0,0.025,0,0,1,0,0,0,1,0,1,0,0,0,True,4.91376e-06
7,11,2.775324594,2200.0,1,1,2800.0,1850.0,300.0,4.0,900.0,0.025,0,0,1,0,1,0,0,0,0,1,0,0,False,0.0076736450999999
11,1,5.384909628,2450.0,2,1,2050.0,1950.0,200.0,5.0,700.0,0.005,0,0,0,1,0,0,0,1,0,1,0,0,False,0.0396963745375
2,6,1.115964587,1650.0,7,3,3550.0,3300.0,200.0,3.0,400.0,0.03,0,0,0,1,1,0,0,0,1,0,0,0,True,0.0008987563
12,2,2.132441609,3050.0,1,1,2500.0,3450.0,200.0,4.0,700.0,0.01,0,0,1,0,0,0,0,1,0,0,1,0,False,0.002833072125
13,5,2.382007169,2500.0,4,8,2400.0,2200.0,300.0,2.0,400.0,0.01,0,0,1,0,0,0,1,0,0,1,0,0,True,0.00031206825
9,0,3.634584439,1550.0,5,2,1500.0,1250.0,200.0,4.0,700.0,0.02,0,0,1,0,0,1,0,0,0,1,0,0,False,0.005958500625
11,6,7.041755637,2000.0,2,8,3100.0,3200.0,300.0,5.0,1100.0,0.015,0,0,1,0,0,1,0,0,0,0,1,0,False,0.0318047355
1,13,1.976805855,3700.0,1,1,1350.0,2000.0,200.0,3.0,400.0,0.05,0,0,1,0,1,0,0,0,0,0,0,1,True,0.0004220921
8,0,2.059132834,1250.0,7,1,2750.0,1950.0,300.0,4.0,800.0,0.04,0,0,0,1,0,0,0,1,0,0,1,0,False,0.0197772666
2,6,2.852770824,3250.0,4,3,2200.0,1600.0,300.0,3.0,500.0,0.005,0,0,1,0,0,0,1,0,0,0,0,1,False,0.0020598811125
3,11,2.819708583,2450.0,5,2,1850.0,2050.0,200.0,4.0,700.0,0.045,0,0,0,1,0,0,0,1,1,0,0,0,False,0.02574244595
9,8,0.571399332,2450.0,5,4,2700.0,3750.0,300.0,1.0,300.0,0.05,0,0,1,0,0,1,0,0,0,1,0,0,True,3.113672e-06
0,8,2.610100791,2900.0,4,1,1450.0,3150.0,400.0,3.0,700.0,0.02,0,0,0,1,0,0,1,0,0,1,0,0,False,0.010039050725
4,3,2.672108841,2400.0,1,2,2400.0,1650.0,300.0,2.0,500.0,0.005,0,0,0,1,0,0,1,0,0,0,0,1,False,0.00828426485
11,6,3.080752518,1950.0,4,2,3100.0,2450.0,300.0,4.0,800.0,0.025,0,0,0,1,1,0,0,0,1,0,0,0,False,0.0162135495
1,9,2.045618791,2050.0,3,4,2300.0,2550.0,300.0,4.0,1000.0,0.005,0,0,1,0,0,0,0,1,0,0,0,1,False,0.0104965406375
6,8,0.59165684,1850.0,2,1,3000.0,2200.0,300.0,3.0,500.0,0.02,0,0,1,0,1,0,0,0,0,0,0,1,True,0.000104960625
7,2,2.387728472,1400.0,7,3,3550.0,3600.0,300.0,3.0,700.0,0.05,0,0,1,0,0,0,1,0,1,0,0,0,False,0.00750375
10,7,3.258886996,2500.0,6,2,1950.0,2550.0,300.0,4.0,1100.0,0.03,0,0,0,1,1,0,0,0,0,0,0,1,False,0.0279604676
11,5,7.49969944,2650.0,5,1,1700.0,3050.0,300.0,4.0,700.0,0.02,0,0,1,0,0,0,0,1,0,0,1,0,False,0.0243899381
4,10,1.757303118,3300.0,4,8,1650.0,3600.0,400.0,4.0,1100.0,0.05,0,0,1,0,0,0,1,0,1,0,0,0,False,0.01791939
4,1,7.833476043,2000.0,4,8,2700.0,2250.0,200.0,2.0,300.0,0.035,0,0,1,0,0,1,0,0,0,0,1,0,False,0.0093115596
3,13,0.303960598,1400.0,9,2,3150.0,3350.0,200.0,1.0,200.0,0.02,0,0,0,1,0,0,1,0,0,0,0,1,True,1.3686860000000002e-06
2,11,5.52083446,3400.0,2,1,3350.0,3350.0,200.0,5.0,900.0,0.015,0,0,0,1,0,0,1,0,0,1,0,0,False,0.028402653
7,4,3.178475534,3150.0,1,2,3300.0,3250.0,300.0,1.0,300.0,0.025,0,0,1,0,0,1,0,0,0,1,0,0,True,0.0001364064
4,1,2.798280655,2100.0,9,2,3150.0,2300.0,300.0,2.0,400.0,0.015,0,0,1,0,0,0,1,0,0,0,1,0,True,0.00037562525
6,10,5.531791652,3150.0,2,2,3650.0,1850.0,300.0,4.0,900.0,0.01,0,0,0,1,0,1,0,0,1,0,0,0,False,0.0369234489
0,6,5.290889717,3650.0,1,3,2250.0,3050.0,300.0,3.0,500.0,0.045,0,0,1,0,0,0,0,1,0,0,1,0,False,0.0145270670999999
0,9,0.83189504,2350.0,1,5,2700.0,2300.0,200.0,3.0,500.0,0.015,0,0,1,0,1,0,0,0,0,1,0,0,True,0.00013132275
12,5,1.459889257,2900.0,4,5,1900.0,2200.0,300.0,3.0,600.0,0.025,0,0,0,1,0,0,0,1,0,1,0,0,False,0.0044487939
12,9,2.32352848,2100.0,3,4,2750.0,1950.0,200.0,3.0,500.0,0.02,0,0,0,1,0,0,0,1,0,0,0,1,False,0.004054666825
9,10,3.359003741,1400.0,5,9,1700.0,2150.0,200.0,1.0,200.0,0.02,0,0,1,0,1,0,0,0,0,1,0,0,True,6.728012500000001e-06
10,9,4.201315098,2250.0,4,1,3450.0,1750.0,200.0,3.0,500.0,0.045,0,0,1,0,0,0,1,0,0,0,0,1,False,0.0077693876
12,7,1.593009254,3750.0,4,1,1450.0,1400.0,300.0,3.0,700.0,0.015,0,0,1,0,0,1,0,0,0,0,0,1,False,0.0014572245
3,8,2.896340921,1700.0,4,2,2800.0,2700.0,300.0,3.0,800.0,0.045,0,0,1,0,0,1,0,0,1,0,0,0,False,0.0132928042
10,8,2.174271056,2100.0,4,1,2250.0,3300.0,400.0,3.0,800.0,0.025,0,0,1,0,0,0,1,0,0,0,1,0,False,0.0040649775
9,8,0.785424798,2700.0,6,6,2350.0,2500.0,400.0,2.0,600.0,0.05,0,0,0,1,1,0,0,0,0,1,0,0,False,0.007070754625
12,8,0.32558193,2300.0,6,6,1750.0,1750.0,400.0,2.0,600.0,0.005,0,0,0,1,0,0,0,1,0,0,1,0,False,0.0033046878375
0,4,2.908129281,3550.0,1,4,3250.0,2050.0,300.0,3.0,500.0,0.005,0,0,1,0,0,0,0,1,0,1,0,0,False,0.0021481658875
11,4,1.447030682,1450.0,7,1,3250.0,3750.0,300.0,3.0,600.0,0.025,0,0,1,0,0,0,1,0,0,0,0,1,True,0.0008170896
2,0,0.688413867,1650.0,2,5,2500.0,3200.0,100.0,2.0,200.0,0.015,0,0,0,1,0,0,0,1,0,0,0,1,True,2.927525e-06
12,13,1.025096621,3400.0,3,4,1450.0,2000.0,200.0,2.0,400.0,0.005,0,0,0,1,0,1,0,0,1,0,0,0,False,0.00117628735
2,12,0.556454103,1300.0,4,1,3200.0,3400.0,200.0,3.0,500.0,0.025,0,0,1,0,0,1,0,0,0,0,1,0,True,0.0001083908999999
8,13,2.328092104,2300.0,7,3,1900.0,1450.0,300.0,2.0,600.0,0.03,0,0,1,0,0,0,0,1,0,1,0,0,False,0.00189439185
13,7,0.170313408,2400.0,4,9,3050.0,1850.0,300.0,2.0,600.0,0.03,0,0,0,1,0,1,0,0,0,0,0,1,False,0.00206427455
2,0,1.98875988,1500.0,1,3,2650.0,2250.0,300.0,4.0,700.0,0.025,0,0,0,1,0,1,0,0,1,0,0,0,False,0.0083989638
10,0,1.632410967,3400.0,1,1,1850.0,2150.0,200.0,4.0,700.0,0.03,0,0,1,0,0,0,0,1,0,0,1,0,False,0.00195477685
2,11,8.641674244,1900.0,5,2,1900.0,2100.0,200.0,5.0,900.0,0.01,0,0,0,1,1,0,0,0,0,0,1,0,False,0.045819031375
13,8,5.395512559,2450.0,1,5,1950.0,2600.0,300.0,2.0,600.0,0.045,0,0,1,0,0,0,0,1,1,0,0,0,False,0.0228520149
11,2,2.207082426,1850.0,7,2,2450.0,2850.0,200.0,4.0,600.0,0.015,0,0,1,0,0,1,0,0,1,0,0,0,False,0.001324215
9,8,0.193034252,2300.0,8,7,3150.0,2500.0,300.0,1.0,300.0,0.02,0,0,0,1,0,0,0,1,1,0,0,0,True,4.8013075e-05
13,7,2.123653144,3350.0,3,8,1550.0,2250.0,300.0,2.0,600.0,0.045,0,0,0,1,0,0,0,1,0,1,0,0,False,0.0137499810499999
13,9,0.392093105,1600.0,4,4,1600.0,2100.0,400.0,2.0,700.0,0.045,0,0,0,1,0,1,0,0,0,0,1,0,False,0.00787374445
12,2,1.726968609,3550.0,4,2,1900.0,2950.0,200.0,3.0,500.0,0.005,0,0,0,1,0,1,0,0,0,1,0,0,False,0.0047531462625
6,0,2.88179566,1650.0,2,1,2100.0,1550.0,300.0,3.0,500.0,0.025,0,0,1,0,0,1,0,0,1,0,0,0,False,0.0013588286999999
8,2,2.428703221,3150.0,3,2,2250.0,1300.0,400.0,3.0,700.0,0.04,0,0,1,0,0,1,0,0,0,0,1,0,False,0.00561771525
6,3,4.364005957,2150.0,1,4,3750.0,3250.0,300.0,3.0,700.0,0.015,0,0,1,0,0,0,0,1,0,1,0,0,False,0.00771045625
1,9,7.71641913,1500.0,2,4,2300.0,3100.0,200.0,4.0,600.0,0.035,0,0,1,0,0,0,1,0,0,1,0,0,False,0.0310720508
6,8,1.548036359,3600.0,3,7,1450.0,2000.0,300.0,2.0,500.0,0.005,0,0,1,0,0,0,0,1,0,0,0,1,True,0.00057716855
3,2,1.42701344,2400.0,8,4,3100.0,2150.0,100.0,1.0,100.0,0.035,0,0,0,1,0,0,1,0,1,0,0,0,True,1.641904e-09
6,12,5.274515473,3250.0,4,2,1550.0,2350.0,300.0,3.0,700.0,0.035,0,0,1,0,0,0,1,0,0,0,0,1,False,0.0179437172
12,11,0.131366385,1750.0,7,8,2700.0,3100.0,100.0,1.0,100.0,0.015,0,0,1,0,0,1,0,0,0,1,0,0,True,2.0510425000000002e-16
3,13,1.869939633,2850.0,10,6,1550.0,3350.0,300.0,3.0,600.0,0.05,0,0,0,1,1,0,0,0,0,0,0,1,False,0.0134797568
11,8,1.884453994,1250.0,1,5,1750.0,1500.0,300.0,3.0,600.0,0.05,0,0,0,1,1,0,0,0,1,0,0,0,False,0.0135512098999999
2,9,1.693142753,1750.0,4,1,1700.0,3050.0,200.0,3.0,500.0,0.045,0,0,0,1,1,0,0,0,1,0,0,0,False,0.00650816335
0,10,1.677386842,1850.0,3,2,2400.0,2500.0,200.0,4.0,700.0,0.045,0,0,1,0,1,0,0,0,1,0,0,0,False,0.00403312845
2,7,2.583621845,2800.0,8,2,3550.0,3000.0,300.0,2.0,500.0,0.015,0,0,0,1,0,1,0,0,0,0,0,1,False,0.00426495075
3,2,0.204396378,3250.0,6,6,3500.0,3700.0,100.0,1.0,100.0,0.02,0,0,1,0,1,0,0,0,0,1,0,0,True,2.2561467500000003e-16
10,7,4.717406805,2400.0,4,1,2800.0,2900.0,300.0,4.0,1100.0,0.01,0,0,1,0,0,1,0,0,0,1,0,0,False,0.0242897642
12,8,2.152518356,2650.0,3,2,1650.0,1500.0,300.0,2.0,500.0,0.015,0,0,1,0,1,0,0,0,1,0,0,0,True,0.0005836885
11,6,2.722440377,1350.0,3,2,2450.0,3450.0,300.0,4.0,800.0,0.035,0,0,1,0,0,0,0,1,0,1,0,0,False,0.0074621628
4,8,0.405047242,1900.0,1,2,3650.0,1350.0,300.0,2.0,500.0,0.005,0,0,0,1,0,0,0,1,0,0,1,0,False,0.00176046555
0,5,2.021973056,2900.0,2,2,2100.0,3400.0,300.0,4.0,600.0,0.04,0,0,0,1,0,0,1,0,0,1,0,0,False,0.010555182225
8,9,0.060245542,1400.0,5,7,2150.0,3200.0,300.0,1.0,300.0,0.04,0,0,0,1,1,0,0,0,1,0,0,0,True,7.393995000000001e-05
4,12,2.831885891,2100.0,3,1,3200.0,3700.0,300.0,3.0,700.0,0.03,0,0,0,1,1,0,0,0,0,0,0,1,False,0.012920185525
9,2,3.016039728,3150.0,6,2,2400.0,3650.0,200.0,3.0,500.0,0.04,0,0,0,1,0,0,0,1,0,1,0,0,False,0.011217907575
11,6,3.256897499,3100.0,3,1,2600.0,3050.0,300.0,5.0,1100.0,0.05,0,0,0,1,0,0,1,0,0,0,1,0,False,0.0623733508
1,2,0.013474339,3150.0,10,10,3050.0,1350.0,100.0,1.0,100.0,0.005,0,0,1,0,0,0,1,0,0,1,0,0,True,3.794428625e-16
9,3,4.074436918,1650.0,3,6,3750.0,2150.0,200.0,2.0,400.0,0.045,0,0,0,1,0,1,0,0,0,1,0,0,False,0.0137499810499999
3,6,3.226090218,3050.0,1,1,3300.0,1500.0,300.0,3.0,700.0,0.04,0,0,1,0,1,0,0,0,0,0,1,0,False,0.009110024175
1,13,0.118536063,2800.0,8,1,1300.0,2000.0,200.0,3.0,400.0,0.035,0,0,1,0,0,0,1,0,0,0,0,1,True,1.258504e-05
4,10,4.6325834,1650.0,2,2,1550.0,1800.0,300.0,3.0,700.0,0.005,0,0,1,0,0,0,0,1,0,1,0,0,False,0.0160540784625
4,10,1.414808349,3750.0,8,3,1600.0,2300.0,300.0,3.0,700.0,0.035,0,0,0,1,0,0,0,1,0,0,0,1,False,0.0085898968
12,11,6.466582832,1900.0,4,1,2100.0,1450.0,200.0,4.0,800.0,0.035,0,0,0,1,0,0,0,1,1,0,0,0,False,0.048726452
12,3,1.31342012,1600.0,2,5,2900.0,3250.0,300.0,4.0,800.0,0.005,0,0,0,1,1,0,0,0,0,0,0,1,False,0.01277509915
12,13,1.524969768,3500.0,8,5,2100.0,3050.0,200.0,2.0,400.0,0.005,0,0,0,1,0,0,0,1,0,1,0,0,False,0.001836902925
6,2,2.802587411,2500.0,1,2,2400.0,3400.0,200.0,3.0,400.0,0.04,0,0,1,0,1,0,0,0,1,0,0,0,True,0.0007973091
0,3,5.85583046,2900.0,1,4,2000.0,2350.0,300.0,5.0,800.0,0.025,0,0,0,1,1,0,0,0,0,0,1,0,False,0.032608683
13,7,1.444545467,3650.0,4,7,1900.0,2500.0,300.0,3.0,800.0,0.03,0,0,0,1,0,0,0,1,1,0,0,0,False,0.009511440575
7,1,1.974769132,2500.0,3,6,2000.0,3700.0,300.0,3.0,600.0,0.015,0,0,1,0,0,0,0,1,0,0,0,1,False,0.00109477975
11,0,5.349558397,2700.0,2,1,2350.0,1350.0,200.0,5.0,900.0,0.04,0,0,1,0,0,1,0,0,0,0,0,1,False,0.03589020225
3,7,4.82608678,3050.0,1,3,1750.0,3700.0,400.0,3.0,800.0,0.015,0,0,1,0,0,0,0,1,0,1,0,0,False,0.01203045275
12,13,2.514486868,2000.0,2,1,3200.0,1250.0,400.0,3.0,900.0,0.015,0,0,1,0,1,0,0,0,0,0,0,1,False,0.00561606775
13,10,1.504780823,1450.0,4,2,1650.0,2450.0,200.0,2.0,400.0,0.05,0,0,0,1,1,0,0,0,0,0,0,1,False,0.0028071158999999
1,2,3.119229555,3650.0,6,3,2300.0,2600.0,100.0,1.0,100.0,0.025,0,0,0,1,1,0,0,0,0,0,1,0,True,2.858211e-07
3,8,4.179764555,1600.0,2,2,2450.0,1500.0,300.0,3.0,800.0,0.02,0,0,1,0,0,1,0,0,0,1,0,0,False,0.0102931576
